geo,ind,unit,grp,value,flag,usable
DE,I_IUAIFE,PC_IND_IU3,Y25_64,5.33,,True
DK,I_IUAIFE,PC_IND_IU3,Y25_64,13.18,,True
EA,I_IUAIFE,PC_IND_IU3,Y25_64,6.5,,True
EE,I_IUAIFE,PC_IND_IU3,Y25_64,11.09,,True
EL,I_IUAIFE,PC_IND_IU3,Y25_64,5.95,,True
ES,I_IUAIFE,PC_IND_IU3,Y25_64,11.72,,True
EU27_2020,I_IUAIFE,PC_IND_IU3,Y25_64,5.72,,True
FI,I_IUAIFE,PC_IND_IU3,Y25_64,9.66,,True
FR,I_IUAIFE,PC_IND_IU3,Y25_64,4.72,,True
HR,I_IUAIFE,PC_IND_IU3,Y25_64,10.02,,True
HU,I_IUAIFE,PC_IND_IU3,Y25_64,4.76,,True
IE,I_IUAIFE,PC_IND_IU3,Y25_64,5.79,,True
IT,I_IUAIFE,PC_IND_IU3,Y25_64,3.52,,True
LT,I_IUAIFE,PC_IND_IU3,Y25_64,6.35,,True
LU,I_IUAIFE,PC_IND_IU3,Y25_64,7.39,,True
LV,I_IUAIFE,PC_IND_IU3,Y25_64,3.89,,True
MK,I_IUAIFE,PC_IND_IU3,Y25_64,2.14,,True
MT,I_IUAIFE,PC_IND_IU3,Y25_64,18.77,,True
NL,I_IUAIFE,PC_IND_IU3,Y25_64,6.61,,True
NO,I_IUAIFE,PC_IND_IU3,Y25_64,8.56,,True
PL,I_IUAIFE,PC_IND_IU3,Y25_64,1.86,,True
PT,I_IUAIFE,PC_IND_IU3,Y25_64,11.15,,True
RO,I_IUAIFE,PC_IND_IU3,Y25_64,0.63,,True
RS,I_IUAIFE,PC_IND_IU3,Y25_64,3.91,,True
SE,I_IUAIFE,PC_IND_IU3,Y25_64,5.84,,True
SI,I_IUAIFE,PC_IND_IU3,Y25_64,4.6,,True
SK,I_IUAIFE,PC_IND_IU3,Y25_64,5.39,,True
TR,I_IUAIFE,PC_IND_IU3,Y25_64,2.85,,True
XK,I_IUAIFE,PC_IND_IU3,Y25_64,12.57,,True
AL,I_IUAIFE,PC_IND_IUAI,Y25_64,16.41,,True
AT,I_IUAIFE,PC_IND_IUAI,Y25_64,29.1,,True
BA,I_IUAIFE,PC_IND_IUAI,Y25_64,14.76,,True
BE,I_IUAIFE,PC_IND_IUAI,Y25_64,11.09,,True
BG,I_IUAIFE,PC_IND_IUAI,Y25_64,7.91,,True
CH,I_IUAIFE,PC_IND_IUAI,Y25_64,36.01,,True
CY,I_IUAIFE,PC_IND_IUAI,Y25_64,25.22,,True
CZ,I_IUAIFE,PC_IND_IUAI,Y25_64,4.02,,True
DE,I_IUAIFE,PC_IND_IUAI,Y25_64,15.02,,True
DK,I_IUAIFE,PC_IND_IUAI,Y25_64,26.75,,True
EA,I_IUAIFE,PC_IND_IUAI,Y25_64,18.23,,True
EE,I_IUAIFE,PC_IND_IUAI,Y25_64,22.54,,True
EL,I_IUAIFE,PC_IND_IUAI,Y25_64,12.73,,True
ES,I_IUAIFE,PC_IND_IUAI,Y25_64,31.0,,True
EU27_2020,I_IUAIFE,PC_IND_IUAI,Y25_64,16.79,,True
FI,I_IUAIFE,PC_IND_IUAI,Y25_64,19.04,,True
FR,I_IUAIFE,PC_IND_IUAI,Y25_64,12.6,,True
HR,I_IUAIFE,PC_IND_IUAI,Y25_64,33.07,,True
HU,I_IUAIFE,PC_IND_IUAI,Y25_64,15.64,,True
IE,I_IUAIFE,PC_IND_IUAI,Y25_64,12.82,,True
IT,I_IUAIFE,PC_IND_IUAI,Y25_64,17.53,,True
LT,I_IUAIFE,PC_IND_IUAI,Y25_64,15.36,,True
LU,I_IUAIFE,PC_IND_IUAI,Y25_64,16.81,,True
LV,I_IUAIFE,PC_IND_IUAI,Y25_64,11.28,,True
MK,I_IUAIFE,PC_IND_IUAI,Y25_64,9.6,,True
MT,I_IUAIFE,PC_IND_IUAI,Y25_64,38.46,,True
NL,I_IUAIFE,PC_IND_IUAI,Y25_64,14.44,,True
NO,I_IUAIFE,PC_IND_IUAI,Y25_64,14.45,,True
PL,I_IUAIFE,PC_IND_IUAI,Y25_64,7.64,,True
PT,I_IUAIFE,PC_IND_IUAI,Y25_64,26.32,,True
RO,I_IUAIFE,PC_IND_IUAI,Y25_64,3.52,,True
RS,I_IUAIFE,PC_IND_IUAI,Y25_64,20.72,,True
SE,I_IUAIFE,PC_IND_IUAI,Y25_64,13.17,,True
SI,I_IUAIFE,PC_IND_IUAI,Y25_64,11.49,,True
SK,I_IUAIFE,PC_IND_IUAI,Y25_64,17.0,,True
TR,I_IUAIFE,PC_IND_IUAI,Y25_64,18.23,,True
XK,I_IUAIFE,PC_IND_IUAI,Y25_64,32.16,,True
AL,I_IUAIPR,PC_IND,Y25_64,25.75,,True
AT,I_IUAIPR,PC_IND,Y25_64,31.54,,True
BA,I_IUAIPR,PC_IND,Y25_64,19.52,,True
BE,I_IUAIPR,PC_IND,Y25_64,34.77,,True
BG,I_IUAIPR,PC_IND,Y25_64,21.16,,True
CH,I_IUAIPR,PC_IND,Y25_64,42.16,,True
CY,I_IUAIPR,PC_IND,Y25_64,45.5,,True
CZ,I_IUAIPR,PC_IND,Y25_64,29.3,,True
DE,I_IUAIPR,PC_IND,Y25_64,28.88,,True
DK,I_IUAIPR,PC_IND,Y25_64,35.76,,True
EA,I_IUAIPR,PC_IND,Y25_64,27.26,,True
EE,I_IUAIPR,PC_IND,Y25_64,39.19,,True
EL,I_IUAIPR,PC_IND,Y25_64,41.51,,True
ES,I_IUAIPR,PC_IND,Y25_64,30.62,,True
EU27_2020,I_IUAIPR,PC_IND,Y25_64,26.26,,True
FI,I_IUAIPR,PC_IND,Y25_64,32.23,,True
FR,I_IUAIPR,PC_IND,Y25_64,27.7,,True
HR,I_IUAIPR,PC_IND,Y25_64,24.88,,True
HU,I_IUAIPR,PC_IND,Y25_64,20.39,,True
IE,I_IUAIPR,PC_IND,Y25_64,33.36,,True
IT,I_IUAIPR,PC_IND,Y25_64,12.87,,True
LT,I_IUAIPR,PC_IND,Y25_64,33.79,,True
LU,I_IUAIPR,PC_IND,Y25_64,37.75,,True
LV,I_IUAIPR,PC_IND,Y25_64,27.24,,True
MK,I_IUAIPR,PC_IND,Y25_64,15.51,,True
MT,I_IUAIPR,PC_IND,Y25_64,38.75,,True
NL,I_IUAIPR,PC_IND,Y25_64,29.42,,True
NO,I_IUAIPR,PC_IND,Y25_64,48.45,,True
PL,I_IUAIPR,PC_IND,Y25_64,20.24,,True
PT,I_IUAIPR,PC_IND,Y25_64,34.64,,True
RO,I_IUAIPR,PC_IND,Y25_64,14.81,,True
RS,I_IUAIPR,PC_IND,Y25_64,12.45,,True
SE,I_IUAIPR,PC_IND,Y25_64,35.96,,True
SI,I_IUAIPR,PC_IND,Y25_64,32.31,,True
SK,I_IUAIPR,PC_IND,Y25_64,26.12,,True
TR,I_IUAIPR,PC_IND,Y25_64,11.92,,True
XK,I_IUAIPR,PC_IND,Y25_64,36.42,,True
AL,I_IUAIPR,PC_IND_IU3,Y25_64,28.53,,True
AT,I_IUAIPR,PC_IND_IU3,Y25_64,32.5,,True
BA,I_IUAIPR,PC_IND_IU3,Y25_64,20.32,,True
BE,I_IUAIPR,PC_IND_IU3,Y25_64,35.54,,True
BG,I_IUAIPR,PC_IND_IU3,Y25_64,23.08,,True
CH,I_IUAIPR,PC_IND_IU3,Y25_64,42.49,,True
CY,I_IUAIPR,PC_IND_IU3,Y25_64,46.8,,True
CZ,I_IUAIPR,PC_IND_IU3,Y25_64,29.96,,True
DE,I_IUAIPR,PC_IND_IU3,Y25_64,30.09,,True
DK,I_IUAIPR,PC_IND_IU3,Y25_64,35.83,,True
EA,I_IUAIPR,PC_IND_IU3,Y25_64,28.35,,True
EE,I_IUAIPR,PC_IND_IU3,Y25_64,40.02,,True
EL,I_IUAIPR,PC_IND_IU3,Y25_64,43.42,,True
ES,I_IUAIPR,PC_IND_IU3,Y25_64,31.32,,True
EU27_2020,I_IUAIPR,PC_IND_IU3,Y25_64,27.33,,True
FI,I_IUAIPR,PC_IND_IU3,Y25_64,32.42,,True
FR,I_IUAIPR,PC_IND_IU3,Y25_64,28.65,,True
HR,I_IUAIPR,PC_IND_IU3,Y25_64,27.05,,True
HU,I_IUAIPR,PC_IND_IU3,Y25_64,21.31,,True
IE,I_IUAIPR,PC_IND_IU3,Y25_64,33.36,,True
IT,I_IUAIPR,PC_IND_IU3,Y25_64,13.85,,True
LT,I_IUAIPR,PC_IND_IU3,Y25_64,36.22,,True
LU,I_IUAIPR,PC_IND_IU3,Y25_64,37.8,,True
LV,I_IUAIPR,PC_IND_IU3,Y25_64,28.12,,True
MK,I_IUAIPR,PC_IND_IU3,Y25_64,16.18,,True
MT,I_IUAIPR,PC_IND_IU3,Y25_64,39.35,,True
NL,I_IUAIPR,PC_IND_IU3,Y25_64,29.46,,True
NO,I_IUAIPR,PC_IND_IU3,Y25_64,49.15,,True
PL,I_IUAIPR,PC_IND_IU3,Y25_64,21.36,,True
PT,I_IUAIPR,PC_IND_IU3,Y25_64,36.6,,True
RO,I_IUAIPR,PC_IND_IU3,Y25_64,15.49,,True
RS,I_IUAIPR,PC_IND_IU3,Y25_64,13.2,,True
SE,I_IUAIPR,PC_IND_IU3,Y25_64,36.51,,True
SI,I_IUAIPR,PC_IND_IU3,Y25_64,34.07,,True
SK,I_IUAIPR,PC_IND_IU3,Y25_64,27.32,,True
TR,I_IUAIPR,PC_IND_IU3,Y25_64,12.86,,True
XK,I_IUAIPR,PC_IND_IU3,Y25_64,36.58,,True
AL,I_IUAIPR,PC_IND_IUAI,Y25_64,92.18,,True
AT,I_IUAIPR,PC_IND_IUAI,Y25_64,79.47,,True
BA,I_IUAIPR,PC_IND_IUAI,Y25_64,86.83,,True
BE,I_IUAIPR,PC_IND_IUAI,Y25_64,82.11,,True
BG,I_IUAIPR,PC_IND_IUAI,Y25_64,92.05,,True
CH,I_IUAIPR,PC_IND_IUAI,Y25_64,87.86,,True
CY,I_IUAIPR,PC_IND_IUAI,Y25_64,98.42,,True
CZ,I_IUAIPR,PC_IND_IUAI,Y25_64,85.79,,True
DE,I_IUAIPR,PC_IND_IUAI,Y25_64,84.82,,True
DK,I_IUAIPR,PC_IND_IUAI,Y25_64,72.76,,True
EA,I_IUAIPR,PC_IND_IUAI,Y25_64,79.56,,True
EE,I_IUAIPR,PC_IND_IUAI,Y25_64,81.31,,True
EL,I_IUAIPR,PC_IND_IUAI,Y25_64,92.84,,True
ES,I_IUAIPR,PC_IND_IUAI,Y25_64,82.85,,True
EU27_2020,I_IUAIPR,PC_IND_IUAI,Y25_64,80.25,,True
FI,I_IUAIPR,PC_IND_IUAI,Y25_64,63.93,,True
FR,I_IUAIPR,PC_IND_IUAI,Y25_64,76.45,,True
HR,I_IUAIPR,PC_IND_IUAI,Y25_64,89.27,,True
HU,I_IUAIPR,PC_IND_IUAI,Y25_64,69.98,,True
IE,I_IUAIPR,PC_IND_IUAI,Y25_64,73.88,,True
IT,I_IUAIPR,PC_IND_IUAI,Y25_64,69.0,,True
LT,I_IUAIPR,PC_IND_IUAI,Y25_64,87.62,,True
LU,I_IUAIPR,PC_IND_IUAI,Y25_64,86.02,,True
LV,I_IUAIPR,PC_IND_IUAI,Y25_64,81.55,,True
MK,I_IUAIPR,PC_IND_IUAI,Y25_64,72.65,,True
MT,I_IUAIPR,PC_IND_IUAI,Y25_64,80.62,,True
NL,I_IUAIPR,PC_IND_IUAI,Y25_64,64.38,,True
NO,I_IUAIPR,PC_IND_IUAI,Y25_64,82.94,,True
PL,I_IUAIPR,PC_IND_IUAI,Y25_64,87.9,,True
PT,I_IUAIPR,PC_IND_IUAI,Y25_64,86.44,,True
RO,I_IUAIPR,PC_IND_IUAI,Y25_64,86.67,,True
RS,I_IUAIPR,PC_IND_IUAI,Y25_64,69.95,,True
SE,I_IUAIPR,PC_IND_IUAI,Y25_64,82.28,,True
SI,I_IUAIPR,PC_IND_IUAI,Y25_64,85.09,,True
SK,I_IUAIPR,PC_IND_IUAI,Y25_64,86.19,,True
TR,I_IUAIPR,PC_IND_IUAI,Y25_64,82.31,,True
XK,I_IUAIPR,PC_IND_IUAI,Y25_64,93.59,,True
AL,I_IUAIWP,PC_IND,Y25_64,12.77,,True
AT,I_IUAIWP,PC_IND,Y25_64,24.05,,True
BA,I_IUAIWP,PC_IND,Y25_64,11.09,,True
BE,I_IUAIWP,PC_IND,Y25_64,26.03,,True
BG,I_IUAIWP,PC_IND,Y25_64,11.09,,True
CH,I_IUAIWP,PC_IND,Y25_64,37.6,,True
CY,I_IUAIWP,PC_IND,Y25_64,27.4,,True
CZ,I_IUAIWP,PC_IND,Y25_64,16.94,,True
DE,I_IUAIWP,PC_IND,Y25_64,17.92,,True
DK,I_IUAIWP,PC_IND,Y25_64,32.83,,True
EA,I_IUAIWP,PC_IND,Y25_64,19.37,,True
EE,I_IUAIWP,PC_IND,Y25_64,29.77,,True
EL,I_IUAIWP,PC_IND,Y25_64,20.57,,True
ES,I_IUAIWP,PC_IND,Y25_64,20.54,,True
EU27_2020,I_IUAIWP,PC_IND,Y25_64,18.19,,True
FI,I_IUAIWP,PC_IND,Y25_64,32.57,,True
FR,I_IUAIWP,PC_IND,Y25_64,21.19,,True
HR,I_IUAIWP,PC_IND,Y25_64,11.46,,True
HU,I_IUAIWP,PC_IND,Y25_64,15.91,,True
IE,I_IUAIWP,PC_IND,Y25_64,27.15,,True
IT,I_IUAIWP,PC_IND,Y25_64,9.69,,True
LT,I_IUAIWP,PC_IND,Y25_64,22.9,,True
LU,I_IUAIWP,PC_IND,Y25_64,30.2,,True
LV,I_IUAIWP,PC_IND,Y25_64,17.79,,True
MK,I_IUAIWP,PC_IND,Y25_64,9.21,,True
MT,I_IUAIWP,PC_IND,Y25_64,33.03,,True
NL,I_IUAIWP,PC_IND,Y25_64,33.19,,True
NO,I_IUAIWP,PC_IND,Y25_64,42.14,,True
PL,I_IUAIWP,PC_IND,Y25_64,10.82,,True
PT,I_IUAIWP,PC_IND,Y25_64,23.96,,True
RO,I_IUAIWP,PC_IND,Y25_64,6.58,,True
RS,I_IUAIWP,PC_IND,Y25_64,7.61,,True
SE,I_IUAIWP,PC_IND,Y25_64,26.6,,True
SI,I_IUAIWP,PC_IND,Y25_64,19.69,,True
SK,I_IUAIWP,PC_IND,Y25_64,12.98,,True
TR,I_IUAIWP,PC_IND,Y25_64,6.14,,True
XK,I_IUAIWP,PC_IND,Y25_64,21.49,,True
AL,I_IUAIWP,PC_IND_IU3,Y25_64,14.15,,True
AT,I_IUAIWP,PC_IND_IU3,Y25_64,24.78,,True
BA,I_IUAIWP,PC_IND_IU3,Y25_64,11.55,,True
BE,I_IUAIWP,PC_IND_IU3,Y25_64,26.61,,True
BG,I_IUAIWP,PC_IND_IU3,Y25_64,12.1,,True
CH,I_IUAIWP,PC_IND_IU3,Y25_64,37.89,,True
CY,I_IUAIWP,PC_IND_IU3,Y25_64,28.18,,True
CZ,I_IUAIWP,PC_IND_IU3,Y25_64,17.32,,True
DE,I_IUAIWP,PC_IND_IU3,Y25_64,18.67,,True
DK,I_IUAIWP,PC_IND_IU3,Y25_64,32.9,,True
EA,I_IUAIWP,PC_IND_IU3,Y25_64,20.14,,True
EE,I_IUAIWP,PC_IND_IU3,Y25_64,30.4,,True
EL,I_IUAIWP,PC_IND_IU3,Y25_64,21.52,,True
ES,I_IUAIWP,PC_IND_IU3,Y25_64,21.01,,True
EU27_2020,I_IUAIWP,PC_IND_IU3,Y25_64,18.94,,True
FI,I_IUAIWP,PC_IND_IU3,Y25_64,32.75,,True
FR,I_IUAIWP,PC_IND_IU3,Y25_64,21.92,,True
HR,I_IUAIWP,PC_IND_IU3,Y25_64,12.47,,True
HU,I_IUAIWP,PC_IND_IU3,Y25_64,16.62,,True
IE,I_IUAIWP,PC_IND_IU3,Y25_64,27.15,,True
IT,I_IUAIWP,PC_IND_IU3,Y25_64,10.42,,True
LT,I_IUAIWP,PC_IND_IU3,Y25_64,24.55,,True
LU,I_IUAIWP,PC_IND_IU3,Y25_64,30.24,,True
LV,I_IUAIWP,PC_IND_IU3,Y25_64,18.36,,True
MK,I_IUAIWP,PC_IND_IU3,Y25_64,9.61,,True
MT,I_IUAIWP,PC_IND_IU3,Y25_64,33.54,,True
NL,I_IUAIWP,PC_IND_IU3,Y25_64,33.23,,True
NO,I_IUAIWP,PC_IND_IU3,Y25_64,42.74,,True
PL,I_IUAIWP,PC_IND_IU3,Y25_64,11.41,,True
PT,I_IUAIWP,PC_IND_IU3,Y25_64,25.32,,True
RO,I_IUAIWP,PC_IND_IU3,Y25_64,6.89,,True
RS,I_IUAIWP,PC_IND_IU3,Y25_64,8.07,,True
SE,I_IUAIWP,PC_IND_IU3,Y25_64,27.01,,True
SI,I_IUAIWP,PC_IND_IU3,Y25_64,20.76,,True
SK,I_IUAIWP,PC_IND_IU3,Y25_64,13.58,,True
TR,I_IUAIWP,PC_IND_IU3,Y25_64,6.63,,True
XK,I_IUAIWP,PC_IND_IU3,Y25_64,21.58,,True
AL,I_IUAIWP,PC_IND_IUAI,Y25_64,45.71,,True
AT,I_IUAIWP,PC_IND_IUAI,Y25_64,60.61,,True
BA,I_IUAIWP,PC_IND_IUAI,Y25_64,49.33,,True
BE,I_IUAIWP,PC_IND_IUAI,Y25_64,61.48,,True
BG,I_IUAIWP,PC_IND_IUAI,Y25_64,48.24,,True
CH,I_IUAIWP,PC_IND_IUAI,Y25_64,78.36,,True
CY,I_IUAIWP,PC_IND_IUAI,Y25_64,59.27,,True
CZ,I_IUAIWP,PC_IND_IUAI,Y25_64,49.6,,True
DE,I_IUAIWP,PC_IND_IUAI,Y25_64,52.63,,True
DK,I_IUAIWP,PC_IND_IUAI,Y25_64,66.81,,True
EA,I_IUAIWP,PC_IND_IUAI,Y25_64,56.52,,True
EE,I_IUAIWP,PC_IND_IUAI,Y25_64,61.76,,True
EL,I_IUAIWP,PC_IND_IUAI,Y25_64,46.02,,True
ES,I_IUAIWP,PC_IND_IUAI,Y25_64,55.57,,True
EU27_2020,I_IUAIWP,PC_IND_IUAI,Y25_64,55.6,,True
FI,I_IUAIWP,PC_IND_IUAI,Y25_64,64.59,,True
FR,I_IUAIWP,PC_IND_IUAI,Y25_64,58.49,,True
HR,I_IUAIWP,PC_IND_IUAI,Y25_64,41.13,,True
HU,I_IUAIWP,PC_IND_IUAI,Y25_64,54.59,,True
IE,I_IUAIWP,PC_IND_IUAI,Y25_64,60.13,,True
IT,I_IUAIWP,PC_IND_IUAI,Y25_64,51.92,,True
LT,I_IUAIWP,PC_IND_IUAI,Y25_64,59.39,,True
LU,I_IUAIWP,PC_IND_IUAI,Y25_64,68.81,,True
LV,I_IUAIWP,PC_IND_IUAI,Y25_64,53.25,,True
MK,I_IUAIWP,PC_IND_IUAI,Y25_64,43.16,,True
MT,I_IUAIWP,PC_IND_IUAI,Y25_64,68.71,,True
NL,I_IUAIWP,PC_IND_IUAI,Y25_64,72.62,,True
NO,I_IUAIWP,PC_IND_IUAI,Y25_64,72.13,,True
PL,I_IUAIWP,PC_IND_IUAI,Y25_64,46.97,,True
PT,I_IUAIWP,PC_IND_IUAI,Y25_64,59.81,,True
RO,I_IUAIWP,PC_IND_IUAI,Y25_64,38.53,,True
RS,I_IUAIWP,PC_IND_IUAI,Y25_64,42.79,,True
SE,I_IUAIWP,PC_IND_IUAI,Y25_64,60.86,,True
SI,I_IUAIWP,PC_IND_IUAI,Y25_64,51.85,,True
SK,I_IUAIWP,PC_IND_IUAI,Y25_64,42.84,,True
TR,I_IUAIWP,PC_IND_IUAI,Y25_64,42.41,,True
XK,I_IUAIWP,PC_IND_IUAI,Y25_64,55.22,,True
AL,I_IUAI,PC_IND,Y25_64HI,60.88,,True
AT,I_IUAI,PC_IND,Y25_64HI,55.92,,True
BA,I_IUAI,PC_IND,Y25_64HI,56.85,,True
BE,I_IUAI,PC_IND,Y25_64HI,58.96,,True
BG,I_IUAI,PC_IND,Y25_64HI,45.43,,True
CH,I_IUAI,PC_IND,Y25_64HI,60.25,,True
CY,I_IUAI,PC_IND,Y25_64HI,66.4,,True
CZ,I_IUAI,PC_IND,Y25_64HI,58.02,,True
DE,I_IUAI,PC_IND,Y25_64HI,50.34,,True
DK,I_IUAI,PC_IND,Y25_64HI,63.48,,True
EA,I_IUAI,PC_IND,Y25_64HI,52.28,,True
EE,I_IUAI,PC_IND,Y25_64HI,60.99,,True
EL,I_IUAI,PC_IND,Y25_64HI,68.79,,True
ES,I_IUAI,PC_IND,Y25_64HI,51.99,,True
EU27_2020,I_IUAI,PC_IND,Y25_64HI,51.55,,True
FI,I_IUAI,PC_IND,Y25_64HI,63.52,,True
FR,I_IUAI,PC_IND,Y25_64HI,52.71,,True
HR,I_IUAI,PC_IND,Y25_64HI,39.53,,True
HU,I_IUAI,PC_IND,Y25_64HI,48.43,,True
IE,I_IUAI,PC_IND,Y25_64HI,47.84,,True
IT,I_IUAI,PC_IND,Y25_64HI,36.4,,True
LT,I_IUAI,PC_IND,Y25_64HI,58.17,,True
LU,I_IUAI,PC_IND,Y25_64HI,61.85,,True
LV,I_IUAI,PC_IND,Y25_64HI,51.91,,True
MK,I_IUAI,PC_IND,Y25_64HI,43.91,,True
MT,I_IUAI,PC_IND,Y25_64HI,72.45,,True
NL,I_IUAI,PC_IND,Y25_64HI,61.13,,True
NO,I_IUAI,PC_IND,Y25_64HI,69.06,,True
PL,I_IUAI,PC_IND,Y25_64HI,42.66,,True
PT,I_IUAI,PC_IND,Y25_64HI,66.12,,True
RO,I_IUAI,PC_IND,Y25_64HI,42.72,,True
RS,I_IUAI,PC_IND,Y25_64HI,45.41,,True
SE,I_IUAI,PC_IND,Y25_64HI,58.83,,True
SI,I_IUAI,PC_IND,Y25_64HI,62.91,,True
SK,I_IUAI,PC_IND,Y25_64HI,53.0,,True
TR,I_IUAI,PC_IND,Y25_64HI,36.17,,True
XK,I_IUAI,PC_IND,Y25_64HI,71.75,,True
AL,I_IUAI,PC_IND_IU3,Y25_64HI,61.33,,True
AT,I_IUAI,PC_IND_IU3,Y25_64HI,56.33,,True
BA,I_IUAI,PC_IND_IU3,Y25_64HI,57.08,,True
BE,I_IUAI,PC_IND_IU3,Y25_64HI,59.12,,True
BG,I_IUAI,PC_IND_IU3,Y25_64HI,46.2,,True
CH,I_IUAI,PC_IND_IU3,Y25_64HI,60.34,,True
CY,I_IUAI,PC_IND_IU3,Y25_64HI,66.69,,True
CZ,I_IUAI,PC_IND_IU3,Y25_64HI,58.02,,True
DE,I_IUAI,PC_IND_IU3,Y25_64HI,50.91,,True
DK,I_IUAI,PC_IND_IU3,Y25_64HI,63.48,,True
EA,I_IUAI,PC_IND_IU3,Y25_64HI,52.7,,True
EE,I_IUAI,PC_IND_IU3,Y25_64HI,61.37,,True
EL,I_IUAI,PC_IND_IU3,Y25_64HI,69.34,,True
ES,I_IUAI,PC_IND_IU3,Y25_64HI,52.37,,True
EU27_2020,I_IUAI,PC_IND_IU3,Y25_64HI,51.91,,True
FI,I_IUAI,PC_IND_IU3,Y25_64HI,63.52,,True
FR,I_IUAI,PC_IND_IU3,Y25_64HI,53.09,,True
HR,I_IUAI,PC_IND_IU3,Y25_64HI,39.82,,True
HU,I_IUAI,PC_IND_IU3,Y25_64HI,48.67,,True
IE,I_IUAI,PC_IND_IU3,Y25_64HI,47.84,,True
IT,I_IUAI,PC_IND_IU3,Y25_64HI,36.97,,True
LT,I_IUAI,PC_IND_IU3,Y25_64HI,58.58,,True
LU,I_IUAI,PC_IND_IU3,Y25_64HI,61.85,,True
LV,I_IUAI,PC_IND_IU3,Y25_64HI,52.15,,True
MK,I_IUAI,PC_IND_IU3,Y25_64HI,44.44,,True
MT,I_IUAI,PC_IND_IU3,Y25_64HI,72.45,,True
NL,I_IUAI,PC_IND_IU3,Y25_64HI,61.19,,True
NO,I_IUAI,PC_IND_IU3,Y25_64HI,69.97,,True
PL,I_IUAI,PC_IND_IU3,Y25_64HI,42.73,,True
PT,I_IUAI,PC_IND_IU3,Y25_64HI,66.33,,True
RO,I_IUAI,PC_IND_IU3,Y25_64HI,42.75,,True
RS,I_IUAI,PC_IND_IU3,Y25_64HI,45.48,,True
SE,I_IUAI,PC_IND_IU3,Y25_64HI,59.09,,True
SI,I_IUAI,PC_IND_IU3,Y25_64HI,63.04,,True
SK,I_IUAI,PC_IND_IU3,Y25_64HI,53.45,,True
TR,I_IUAI,PC_IND_IU3,Y25_64HI,36.32,,True
XK,I_IUAI,PC_IND_IU3,Y25_64HI,71.79,,True
AL,I_IUAIFE,PC_IND,Y25_64HI,16.56,,True
AT,I_IUAIFE,PC_IND,Y25_64HI,18.08,,True
BA,I_IUAIFE,PC_IND,Y25_64HI,9.9,,True
BE,I_IUAIFE,PC_IND,Y25_64HI,6.05,,True
BG,I_IUAIFE,PC_IND,Y25_64HI,4.25,,True
CH,I_IUAIFE,PC_IND,Y25_64HI,24.14,,True
CY,I_IUAIFE,PC_IND,Y25_64HI,20.22,,True
CZ,I_IUAIFE,PC_IND,Y25_64HI,3.29,,True
DE,I_IUAIFE,PC_IND,Y25_64HI,8.14,,True
DK,I_IUAIFE,PC_IND,Y25_64HI,14.0,,True
EA,I_IUAIFE,PC_IND,Y25_64HI,10.09,,True
EE,I_IUAIFE,PC_IND,Y25_64HI,14.5,,True
EL,I_IUAIFE,PC_IND,Y25_64HI,7.46,,True
ES,I_IUAIFE,PC_IND,Y25_64HI,16.45,,True
EU27_2020,I_IUAIFE,PC_IND,Y25_64HI,9.17,,True
FI,I_IUAIFE,PC_IND,Y25_64HI,9.45,,True
FR,I_IUAIFE,PC_IND,Y25_64HI,6.94,,True
HR,I_IUAIFE,PC_IND,Y25_64HI,13.34,,True
HU,I_IUAIFE,PC_IND,Y25_64HI,8.11,,True
IE,I_IUAIFE,PC_IND,Y25_64HI,6.9,,True
IT,I_IUAIFE,PC_IND,Y25_64HI,7.53,,True
LT,I_IUAIFE,PC_IND,Y25_64HI,9.75,,True
LU,I_IUAIFE,PC_IND,Y25_64HI,11.64,,True
LV,I_IUAIFE,PC_IND,Y25_64HI,6.08,,True
MK,I_IUAIFE,PC_IND,Y25_64HI,4.34,,True
MT,I_IUAIFE,PC_IND,Y25_64HI,30.81,,True
NL,I_IUAIFE,PC_IND,Y25_64HI,8.94,,True
NO,I_IUAIFE,PC_IND,Y25_64HI,9.97,,True
PL,I_IUAIFE,PC_IND,Y25_64HI,3.54,,True
PT,I_IUAIFE,PC_IND,Y25_64HI,19.27,,True
RO,I_IUAIFE,PC_IND,Y25_64HI,2.13,,True
RS,I_IUAIFE,PC_IND,Y25_64HI,8.89,,True
SE,I_IUAIFE,PC_IND,Y25_64HI,8.86,,True
SI,I_IUAIFE,PC_IND,Y25_64HI,7.17,,True
SK,I_IUAIFE,PC_IND,Y25_64HI,9.63,,True
TR,I_IUAIFE,PC_IND,Y25_64HI,7.81,,True
XK,I_IUAIFE,PC_IND,Y25_64HI,30.17,,True
AL,I_IUAIFE,PC_IND_IU3,Y25_64HI,16.69,,True
AT,I_IUAIFE,PC_IND_IU3,Y25_64HI,18.21,,True
BA,I_IUAIFE,PC_IND_IU3,Y25_64HI,9.95,,True
BE,I_IUAIFE,PC_IND_IU3,Y25_64HI,6.07,,True
BG,I_IUAIFE,PC_IND_IU3,Y25_64HI,4.33,,True
CH,I_IUAIFE,PC_IND_IU3,Y25_64HI,24.18,,True
CY,I_IUAIFE,PC_IND_IU3,Y25_64HI,20.31,,True
CZ,I_IUAIFE,PC_IND_IU3,Y25_64HI,3.29,,True
DE,I_IUAIFE,PC_IND_IU3,Y25_64HI,8.24,,True
